File Type,Element Type,Element Name,Suggested Name
.py,variable,chat_id,chat_id
.ts,variable,text,text
.ts,variable,transform,transform
.py,function,update_message_by_id,update_message_by_id
.py,function,process_filter_functions,process_filter_functions
.js,function,Sha,sha
.py,variable,RAG_RELEVANCE_THRESHOLD,rag_relevance_threshold
.py,function,test_clone_chat_by_id,test_clone_chat_by_id
.js,function,isFlattenable,is_flattenable
.svelte,variable,channelEventHandler,channel_event_handler
.svelte,variable,uploadFilesHandler,upload_files_handler
.py,function,insert_new_model,insert_new_model
.py,variable,data_msg,data_msg
.svelte,variable,lastPlayedAudioPromise,last_played_audio_promise
.js,function,mergeDeepWithKey,merge_deep_with_key
.py,variable,PLAYWRIGHT_WS_URI,playwright_ws_uri
.js,function,refract,refract
.svelte,variable,inputFiles,input_files
.py,variable,tool_calls_display_content,tool_calls_display_content
.py,variable,ensemble_retriever,ensemble_retriever
.py,function,_create_collection,_create_collection
.ts,variable,fullMatch,full_match
.js,function,ObjectSeq,object_seq
.py,variable,name_differences,name_differences
.py,function,get_existing_tables,get_existing_tables
.js,function,skipChars,skip_chars
.py,variable,engine,engine
.py,class,ChatModel,chat_model
.py,variable,function_name,function_name
.ts,variable,uploadModel,upload_model
.py,variable,group_permissions,group_permissions
.js,class,Visitor_Visitor,visitor_visitor
.js,function,createCurry,create_curry
.svelte,variable,svgBlob,svg_blob
.ts,variable,getChannelById,get_channel_by_id
.ts,variable,getLineCount,get_line_count
.py,variable,pool_pre_ping,pool_pre_ping
.svelte,variable,lastWord,last_word
.ts,function,bestMatchingLanguage,best_matching_language
.svelte,variable,eventCallback,event_callback
.svelte,variable,sceneParentElement,scene_parent_element
.svelte,variable,webSearchEngines,web_search_engines
.py,variable,scale,scale
.py,variable,reasoning_tags,reasoning_tags
.js,function,_ifElse,_if_else
.svelte,variable,APIKeyCopied,apikey_copied
.js,function,iteratorValue,iterator_value
.py,variable,parser,parser
.py,variable,strip,strip
.ts,variable,extractCharacter,extract_character
.py,variable,RAG_EMBEDDING_BATCH_SIZE,rag_embedding_batch_size
.js,function,isEmptyValue,is_empty_value
.svelte,function,saveSessionSelectedModels,save_session_selected_models
.svelte,function,cosineSimilarity,cosine_similarity
.ts,variable,getHTMLFromMarkdown,get_htmlfrom_markdown
.svelte,variable,groupEmojis,group_emojis
.js,function,compileKeywords,compile_keywords
.py,variable,reranking_function,reranking_function
.js,function,SyntaxError,syntax_error
.js,function,setRequestBodyValidateError,set_request_body_validate_error
.ts,variable,userSignIn,user_sign_in
.js,variable,array,array
.svelte,variable,dismiss,dismiss
.py,variable,scores,scores
.py,variable,format,format
.svelte,variable,code,code
.ts,variable,request,request
.py,variable,result_proxy,result_proxy
.py,variable,user_permissions,user_permissions
.svelte,variable,getModels,get_models
.ts,variable,setDirectConnectionsConfig,set_direct_connections_config
.py,variable,missing_files,missing_files
.svelte,variable,accessGroups,access_groups
.svelte,variable,fileMaxCount,file_max_count
.js,function,_identity,_identity
.js,function,methodWrap,method_wrap
.js,function,subscribe,subscribe
.py,function,process_youtube_video,process_youtube_video
.svelte,variable,validateJSON,validate_json
.js,class,Resolver,resolver
.js,variable,__assign,__assign
.svelte,variable,enableDescription,enable_description
.py,function,test_get_session_user,test_get_session_user
.js,function,writeInt8,write_int8
.svelte,svelte_prop,uploadFilesHandler,upload_files_handler
.py,function,check_model_access,check_model_access
.js,function,setMaxListeners,set_max_listeners
.py,class,OpenAICompletionForm,open_aicompletion_form
.ts,variable,validateCredentials,validate_credentials
.js,function,validateNumber,validate_number
.svelte,variable,onThread,on_thread
.py,variable,COMFYUI_API_KEY,comfyui_api_key
.svelte,variable,chatStartHandler,chat_start_handler
.py,variable,ENABLE_IMAGE_GENERATION,enable_image_generation
.svelte,variable,digest,digest
.py,variable,JWT_EXPIRES_IN,jwt_expires_in
.svelte,variable,confirmSelectYoutube,confirm_select_youtube
.py,function,_fetch,_fetch
.py,variable,file_path,file_path
.py,variable,Session,session
.ts,variable,getLdapServer,get_ldap_server
.svelte,svelte_prop,containerClassName,container_class_name
.ts,variable,getImageGenerationConfig,get_image_generation_config
.svelte,variable,htmlContent,html_content
.svelte,variable,messagesContainerElement,messages_container_element
.svelte,variable,saveAsCopyHandler,save_as_copy_handler
.py,variable,files,files
.svelte,variable,userMessage,user_message
.py,variable,FIRECRAWL_API_KEY,firecrawl_api_key
.svelte,variable,selectSuggestionPrompt,select_suggestion_prompt
.svelte,variable,handled,handled
.py,variable,parts,parts
.svelte,variable,uploaded,uploaded
.py,variable,tool_call_id,tool_call_id
.js,function,weakMapMemoize,weak_map_memoize
.js,function,keyedSeqFromValue,keyed_seq_from_value
.svelte,variable,language,language
.svelte,variable,addScrollListener,add_scroll_listener
.js,function,mapObjIndexed,map_obj_indexed
.js,function,mergeDeepRight,merge_deep_right
.js,function,getBreak,get_break
.js,function,webhooks,webhooks
.py,variable,first_chat,first_chat
.py,function,test_get_chat_by_id,test_get_chat_by_id
.svelte,variable,newFilteredPrompts,new_filtered_prompts
.js,function,format,format
.js,function,something,something
.py,variable,cookies,cookies
.py,variable,db_state,db_state
.py,function,format_timestamp,format_timestamp
.svelte,svelte_prop,code,code
.py,variable,extra,extra
.py,variable,MODEL_DELETED,model_deleted
.js,function,_arrayLikeToArray,_array_like_to_array
.svelte,svelte_prop,getModels,get_models
.py,variable,changelog_content,changelog_content
.py,class,AuthsTable,auths_table
.py,variable,USAGE_POOL,usage_pool
.js,function,dependenciesChecker,dependencies_checker
.svelte,variable,imageClassName,image_class_name
.py,variable,tag,tag
.ts,variable,getTaskConfig,get_task_config
.py,function,generate_chat_pdf,generate_chat_pdf
.js,function,del,del
.js,function,numberIsNaN,number_is_na_n
.js,function,toPropertyKey,to_property_key
.py,function,load_oauth_providers,load_oauth_providers
.py,variable,msg,msg
.js,function,_Set,_set
.svelte,variable,enableFullContent,enable_full_content
.js,function,stateAttributeName,state_attribute_name
.js,function,_generate,_generate
.js,function,objMap,obj_map
.svelte,variable,saved,saved
.svelte,variable,workspaceModels,workspace_models
.js,function,SafeBuffer,safe_buffer
.py,variable,safesearch,safesearch
.py,class,FunctionForm,function_form
.ts,variable,diffDays,diff_days
.js,function,actions_show,actions_show
.ts,variable,getGravatarURL,get_gravatar_url
.py,class,MilvusClient,milvus_client
.js,function,resolveBegin,resolve_begin
.ts,variable,getPrompts,get_prompts
.js,function,arrayWithoutHoles_arrayWithoutHoles,array_without_holes_array_without_holes
.ts,variable,splitStream,split_stream
.ts,variable,minutes,minutes
.svelte,variable,direct,direct
.js,function,forEach,for_each
.py,function,test_get_storage_provider,test_get_storage_provider
.js,function,isKeyable,is_keyable
.py,variable,file_extensions,file_extensions
.ts,function,capitalizeFirstLetter,capitalize_first_letter
.py,variable,distances,distances
.ts,variable,removeDetails,remove_details
.js,variable,resolveSpec,resolve_spec
.svelte,variable,deleteModelTag,delete_model_tag
.js,function,changeParamByIdentity,change_param_by_identity
.svelte,variable,removeScrollListener,remove_scroll_listener
.js,function,reduce,reduce
.svelte,variable,getEmbeddings,get_embeddings
.py,variable,should,should
.js,function,onceWrapper,once_wrapper
.py,variable,pre,pre
.js,function,ToSetSequence,to_set_sequence
.py,variable,frontmatter_ended,frontmatter_ended
.svelte,variable,TTSModelLoading,ttsmodel_loading
.svelte,variable,requestFormat,request_format
.ts,variable,detailsMatch,details_match
.py,class,AzureStorageProvider,azure_storage_provider
.py,class,QdrantClient,qdrant_client
.ts,variable,isLastActiveTab,is_last_active_tab
.js,function,parameter_oneof_transform,parameter_oneof_transform
.js,function,mergeStreams,merge_streams
.svelte,svelte_prop,channel,channel
.js,function,emitText,emit_text
.py,function,move_data_back_to_modelfile,move_data_back_to_modelfile
.js,function,pipeOnDrain,pipe_on_drain
.js,variable,response_extension,response_extension
.py,variable,parent_message,parent_message
.py,variable,WEBUI_FAVICON_URL,webui_favicon_url
.js,function,computeEdges,compute_edges
.js,function,isObjectLike,is_object_like
.py,class,AddPipelineForm,add_pipeline_form
.py,variable,file_hash,file_hash
.svelte,variable,buttonClassName,button_class_name
.svelte,variable,hasStartedSpeaking,has_started_speaking
.py,variable,file_table,file_table
.js,function,_quote,_quote
.svelte,variable,baseModel,base_model
.svelte,svelte_prop,imageClassName,image_class_name
.js,function,readUInt16BE,read_uint16be
.py,variable,existing_tag_query,existing_tag_query
.py,variable,query_placeholder,query_placeholder
.py,variable,get_result,get_result
.ts,function,createPicker,create_picker
.js,function,isList,is_list
.py,function,chat_action,chat_action
.py,function,get_user_archived_chats,get_user_archived_chats
.js,function,sanitizer,sanitizer
.svelte,variable,ollamaModels,ollama_models
.js,function,createIterResult,create_iter_result
.svelte,variable,responses,responses
.py,function,create_api_key,create_api_key
.py,variable,GITHUB_CLIENT_SECRET,github_client_secret
.js,function,beginKeywords,begin_keywords
.js,function,setWrapToString,set_wrap_to_string
.svelte,variable,onLoad,on_load
.svelte,function,stopLoading,stop_loading
.js,function,_defineProperty,_define_property
.py,variable,mkt,mkt
.js,function,OrderedSet,ordered_set
.svelte,function,detectMobile,detect_mobile
.ts,function,processResult,process_result
.py,variable,WEBUI_BUILD_HASH,webui_build_hash
.py,variable,faster_whisper_model,faster_whisper_model
.js,function,bound,bound
.js,function,base64,base64
.js,function,mapStateToPropsFactory,map_state_to_props_factory
.svelte,variable,isInList,is_in_list
.py,variable,permitted_group_ids,permitted_group_ids
.ts,variable,temporaryChatEnabled,temporary_chat_enabled
.js,function,tslib_es6_extends,tslib_es6_extends
.js,function,createLine,create_line
.js,function,parseReference,parse_reference
.svelte,svelte_prop,loading,loading
.js,function,callbacks_slash,callbacks_slash
.ts,variable,promptTemplate,prompt_template
.ts,variable,getUserValvesSpecById,get_user_valves_spec_by_id
.js,function,isMergeableObject,is_mergeable_object
.js,function,mapCacheClear,map_cache_clear
.ts,variable,getPipelinesList,get_pipelines_list
.js,function,pre,pre
.svelte,variable,selectDown,select_down
.ts,variable,updateUserRole,update_user_role
.py,function,get_function_user_valves_by_id,get_function_user_valves_by_id
.ts,variable,convertOpenAIChats,convert_open_aichats
.svelte,variable,showArchiveConfirm,show_archive_confirm
.py,function,delete_chat_by_id_and_user_id,delete_chat_by_id_and_user_id
.ts,variable,createNewPrompt,create_new_prompt
.js,function,withSystem,with_system
.svelte,variable,_prompt,_prompt
.ts,variable,dateMonth,date_month
.svelte,variable,updateOpenAIHandler,update_open_aihandler
.py,function,insert_new_chat,insert_new_chat
.js,function,addToSet,add_to_set
.svelte,variable,inlineCss,inline_css
.js,function,pathBuilder,path_builder
.py,variable,REDIS_URL,redis_url
.js,function,HashCollisionNode,hash_collision_node
.svelte,variable,_messageId,_message_id
.py,function,get_user_chats,get_user_chats
.js,function,index_browser_replace,index_browser_replace
.js,function,isMap,is_map
.js,function,state,state
.svelte,variable,searchDebounceHandler,search_debounce_handler
.ts,variable,getOllamaConfig,get_ollama_config
.js,function,_iterable_to_array_limit,_iterable_to_array_limit
.py,variable,colbert_config,colbert_config
.svelte,variable,pipelineUploadInputElement,pipeline_upload_input_element
.js,function,entryMapper,entry_mapper
.py,variable,parsed_query,parsed_query
.py,class,JSONField,jsonfield
.py,variable,html_message,html_message
.py,class,PDFGenerator,pdfgenerator
.py,class,ContentForm,content_form
.js,function,stateAttributeValueDoubleQuoted,state_attribute_value_double_quoted
.svelte,svelte_prop,buttonClassName,button_class_name
.ts,variable,iterator,iterator
.py,variable,MODEL_ADDED,model_added
.ts,function,convertOpenAIMessages,convert_open_aimessages
.py,variable,chats_by_user,chats_by_user
.js,function,writeFoldedLines,write_folded_lines
.svelte,variable,highlightedCode,highlighted_code
.svelte,variable,workspaceModel,workspace_model
.py,variable,group_user_ids,group_user_ids
.py,function,openai_chat_completion_message_template,openai_chat_completion_message_template
.svelte,variable,mergedDocuments,merged_documents
.js,function,cloneTypedArray,clone_typed_array
.js,function,_has,_has
.js,function,flattenCodeTree,flatten_code_tree
.svelte,variable,search,search
.js,function,isFn,is_fn
.py,variable,Modelfile,modelfile
.js,function,isBoolean,is_boolean
.svelte,svelte_prop,onLoad,on_load
.py,function,get_file_data_content_by_id,get_file_data_content_by_id
.py,variable,WEBUI_AUTH,webui_auth
.py,variable,folder_children,folder_children
.js,function,isIndexed,is_indexed
.js,function,slowToString,slow_to_string
.js,function,cloneDataView,clone_data_view
.js,function,stateBeforeAttributeValue,state_before_attribute_value
.svelte,variable,knowledge,knowledge
.svelte,variable,progressBar,progress_bar
.py,variable,err,err
.js,function,once,once
.py,variable,model_repo_path,model_repo_path
.py,variable,pipes,pipes
.js,function,defaults,defaults
.svelte,svelte_prop,imageUrls,image_urls
.svelte,variable,extensions,extensions
.py,variable,BOCHA_SEARCH_API_KEY,bocha_search_api_key
.svelte,variable,turndownService,turndown_service
.svelte,function,resize,resize
.py,function,swagger_ui_html,swagger_ui_html
.js,function,is_FLOW_INDICATOR,is_flow_indicator
.svelte,svelte_prop,nodeTypes,node_types
.ts,variable,deleteMemoryById,delete_memory_by_id
.svelte,variable,DISLIKE_REASONS,dislike_reasons
.js,function,js_yaml_isObject,js_yaml_is_object
.py,variable,ALLOWED_NETLOCS,allowed_netlocs
.js,function,wrapper,wrapper
.js,function,end,end
.ts,variable,tags,tags
.py,function,reset_memory_from_vector_db,reset_memory_from_vector_db
.js,function,updateFilter,update_filter
.ts,variable,results,results
.ts,variable,mountDir,mount_dir
.svelte,variable,isSafari,is_safari
.py,variable,RAG_WEB_LOADER_ENGINE,rag_web_loader_engine
.py,function,has_permission,has_permission
.py,variable,current_pk,current_pk
.js,function,countByFactory,count_by_factory
.py,variable,MAX_FILE_SIZE,max_file_size
.py,function,list_tasks,list_tasks
.py,variable,text_splitter,text_splitter
.py,function,search_duckduckgo,search_duckduckgo
.svelte,variable,exportHandler,export_handler
.py,variable,provider_sub,provider_sub
